vote_count,release_year,release_month,sentiment_score,Comedy,Horror,Action,SciFi,Fantasy,Other
11.0,2011.0,6.0,0.0,0,0,0,0,0,1
11.0,2011.0,11.0,0.051041666666666666,0,0,0,0,0,1
808.0,2012.0,4.0,-0.06060606060606061,0,0,1,0,0,0
2.0,1983.0,4.0,0.10606060606060606,0,0,0,0,0,1
22.0,2009.0,12.0,0.4583333333333333,0,0,0,0,0,1
17.0,2011.0,5.0,0.35,1,0,0,0,0,0
3.0,1969.0,12.0,0.11818181818181818,0,0,0,0,0,1
2.0,2000.0,2.0,0.15416666666666667,0,0,0,0,0,1
2.0,1931.0,2.0,0.23939393939393938,0,0,0,0,0,1
9.0,2011.0,4.0,0.17916666666666667,0,0,0,0,0,1
1.0,1898.0,1.0,0.021428571428571432,0,0,0,0,0,1
0.0,1931.0,8.0,0.3841836734693877,0,0,0,0,0,1
2.0,2002.0,9.0,0.0,0,0,0,0,0,1
57.0,2011.0,5.0,0.0,1,0,0,0,0,0
2.0,1965.0,11.0,0.19999999999999998,0,0,0,0,0,1
42.0,2009.0,2.0,-0.05,1,0,0,0,0,0
83.0,2011.0,8.0,0.21666666666666667,1,0,0,0,0,0
9.0,2012.0,2.0,-0.022569444444444448,1,0,0,0,0,0
6.0,1983.0,10.0,-0.13333333333333333,0,0,0,0,0,1
6.0,2005.0,1.0,-0.21666666666666667,0,0,0,0,0,1
2383.0,2012.0,5.0,0.2,1,0,0,0,0,0
138.0,2008.0,7.0,0.14999999999999997,0,0,1,0,0,0
7.0,2011.0,11.0,0.0,0,0,0,0,0,1
1.0,2007.0,8.0,-0.3625,0,0,0,0,0,1
1.0,2011.0,7.0,-0.25,0,1,0,0,0,0
28.0,2011.0,10.0,-1.0,0,0,0,0,0,1
79.0,2012.0,3.0,-0.13333333333333333,0,0,0,0,0,1
68.0,2011.0,6.0,0.125,1,0,0,0,0,0
0.0,1997.0,1.0,0.06628787878787878,0,0,0,0,0,1
20.0,2011.0,12.0,0.06499999999999999,0,0,0,0,0,1
5.0,2010.0,9.0,1.1102230246251566e-17,0,0,1,0,0,0
18.0,2011.0,2.0,0.26666666666666666,0,0,0,0,0,1
8.0,2010.0,11.0,0.10876068376068376,0,0,0,0,0,1
16.0,2011.0,9.0,0.048148148148148155,0,0,0,0,0,1
78.0,2010.0,12.0,0.11527777777777777,0,1,0,0,0,0
3.0,2010.0,4.0,0.11590909090909089,0,0,0,0,0,1
3.0,2008.0,10.0,0.0,0,1,0,0,0,0
41.0,2011.0,10.0,-0.19285714285714284,1,0,0,0,0,0
16.0,2011.0,9.0,0.41818181818181815,0,1,0,0,0,0
7.0,2009.0,2.0,0.14732142857142858,1,0,0,0,0,0
2.0,1898.0,9.0,0.1878125,0,0,0,0,0,1
11.0,2001.0,12.0,0.43333333333333335,0,0,0,0,0,1
28.0,2009.0,12.0,0.19002267573696144,1,0,0,0,0,0
37.0,2012.0,4.0,0.10352272727272727,1,0,0,0,0,0
2.0,1970.0,5.0,0.0,0,0,0,0,0,1
4.0,2008.0,5.0,0.012499999999999997,0,0,0,0,0,1
1.0,1978.0,3.0,0.35,1,0,0,0,0,0
13.0,2010.0,12.0,0.0,0,0,1,0,0,0
513.0,2010.0,12.0,0.05075757575757576,0,0,0,0,0,1
1789.0,2012.0,5.0,0.6499999999999999,1,0,0,0,0,0
13.0,2011.0,11.0,0.15333333333333335,0,0,0,0,0,1
5.0,2006.0,11.0,-0.006666666666666636,0,0,0,0,0,1
1.0,1970.0,11.0,0.0,0,0,0,0,0,1
4.0,1987.0,11.0,0.1148148148148148,0,0,0,0,0,1
12.0,2011.0,9.0,0.2,0,0,1,0,0,0
12.0,2005.0,11.0,0.24,0,0,0,0,0,1
0.0,1901.0,1.0,0.041666666666666664,0,0,0,0,0,1
3.0,2012.0,3.0,0.0,0,0,0,0,0,1
176.0,2008.0,12.0,-0.03333333333333335,0,0,1,0,0,0
15.0,2009.0,10.0,0.0875,0,0,1,0,0,0
0.0,1950.0,9.0,0.10555555555555556,0,0,0,0,0,1
85.0,2009.0,2.0,0.5,0,0,0,0,0,1
2.0,1949.0,10.0,-0.4,0,0,0,0,0,1
2.0,1944.0,2.0,0.0,0,0,0,0,0,1
1.0,1988.0,11.0,0.0,0,0,0,0,0,1
0.0,1978.0,2.0,0.11249999999999999,0,0,0,0,0,1
9.0,1998.0,5.0,0.0,0,0,0,0,0,1
1.0,1975.0,1.0,0.21212121212121213,0,0,0,0,0,1
4228.0,2012.0,5.0,-0.02585034013605442,1,0,0,0,0,0
3183.0,2012.0,5.0,-0.3055555555555556,0,0,0,0,1,0
1.0,1956.0,6.0,0.051984126984127,0,0,0,0,0,1
4.0,1976.0,12.0,0.09166666666666667,1,0,0,0,0,0
0.0,2006.0,1.0,-0.1375,0,0,0,0,0,1
1.0,1941.0,2.0,0.11666666666666667,0,0,0,0,0,1
1.0,1929.0,5.0,0.0,0,0,0,0,0,1
109.0,2011.0,1.0,0.0,0,0,0,1,0,0
3.0,1952.0,11.0,0.1,0,0,0,0,0,1
42.0,2009.0,8.0,-0.39318181818181824,0,1,0,0,0,0
8.0,2008.0,4.0,-0.1,0,0,0,0,0,1
10.0,2009.0,9.0,-0.2,0,0,0,0,0,1
108.0,2011.0,10.0,0.288961038961039,0,0,0,1,0,0
492.0,2012.0,5.0,0.0625,0,1,0,0,0,0
44.0,2011.0,10.0,0.14663299663299662,1,0,0,0,0,0
2.0,2004.0,9.0,0.08833333333333333,1,0,0,0,0,0
7.0,1970.0,7.0,0.06000000000000001,1,0,0,0,0,0
2.0,1976.0,5.0,2.2204460492503132e-17,0,0,0,0,0,1
379.0,2012.0,3.0,0.04787878787878788,1,0,0,0,0,0
42.0,2012.0,1.0,0.08484848484848484,0,0,0,0,0,1
40.0,2012.0,8.0,0.0,0,0,0,0,0,1
15.0,2009.0,2.0,0.021212121212121217,0,0,0,0,0,1
156.0,2011.0,9.0,0.0,1,0,0,0,0,0
5152.0,2012.0,5.0,-0.3333333333333333,0,0,0,1,0,0
194.0,2012.0,5.0,-0.215,0,1,0,0,0,0
1.0,2010.0,2.0,-0.1375,0,0,0,0,0,1
37.0,2010.0,4.0,0.3285714285714286,0,0,1,0,0,0
325.0,2012.0,4.0,0.275,1,0,0,0,0,0
30.0,2011.0,11.0,-0.14337606837606837,1,0,0,0,0,0
2.0,1958.0,5.0,0.25,0,0,0,0,0,1
5.0,2001.0,7.0,0.06666666666666667,0,0,0,0,0,1
17.0,1952.0,3.0,-0.55,0,0,0,0,0,1
39.0,2010.0,8.0,-0.6,0,0,1,0,0,0
3.0,1999.0,9.0,0.16666666666666666,0,0,0,0,0,1
4.0,2009.0,12.0,0.037500000000000006,0,0,0,0,0,1
127.0,2011.0,11.0,0.375,1,0,0,0,0,0
7.0,2009.0,9.0,0.07999999999999999,0,0,0,0,0,1
38.0,2010.0,12.0,-0.07777777777777779,1,0,0,0,0,0
3.0,1921.0,9.0,0.19814814814814813,0,0,0,0,0,1
2.0,1964.0,2.0,0.0,1,0,0,0,0,0
18.0,1894.0,8.0,0.4,0,0,0,0,0,1
402.0,2012.0,2.0,0.18,1,0,0,0,0,0
5.0,1950.0,11.0,0.55,0,0,0,0,0,1
11.0,1933.0,2.0,0.0,0,0,0,0,0,1
1701.0,2012.0,5.0,-0.013860830527497203,1,0,0,0,0,0
28.0,2011.0,3.0,-0.13333333333333333,0,0,0,0,0,1
133.0,2011.0,10.0,0.06818181818181818,0,0,0,0,0,1
61.0,2012.0,3.0,0.0222222222222222,0,0,0,0,0,1
103.0,2012.0,6.0,-0.4318181818181818,0,0,1,0,0,0
46.0,2011.0,6.0,0.4,0,0,0,0,0,1
10.0,1974.0,5.0,0.15,0,0,0,0,0,1
5.0,1960.0,3.0,0.14285714285714285,0,0,0,0,0,1
544.0,2012.0,3.0,-0.262962962962963,0,0,1,0,0,0
2.0,2003.0,10.0,0.0,0,1,0,0,0,0
26.0,2009.0,10.0,-0.009259259259259267,0,0,1,0,0,0
63.0,2011.0,4.0,0.16999999999999998,0,0,0,0,0,1
6.0,2010.0,5.0,0.35,0,0,0,0,0,1
3.0,2010.0,3.0,-0.25,0,1,0,0,0,0
138.0,2007.0,9.0,1.0,0,0,1,0,0,0
26.0,1924.0,12.0,0.0,1,0,0,0,0,0
8.0,2008.0,9.0,-0.0005036630036630147,0,0,0,0,0,1
2.0,2010.0,11.0,0.10713096427382143,1,0,0,0,0,0
13.0,2011.0,3.0,0.146,1,0,0,0,0,0
3.0,1964.0,11.0,0.5,0,0,0,0,0,1
3.0,1972.0,2.0,-0.06785714285714285,0,0,0,0,0,1
22.0,1999.0,1.0,-0.0843073593073593,0,1,0,0,0,0
7.0,2011.0,4.0,0.0,1,0,0,0,0,0
7.0,1951.0,5.0,-0.07500000000000001,0,0,0,0,0,1
11.0,2011.0,1.0,0.19999999999999998,0,0,1,0,0,0
137.0,2011.0,10.0,0.5,1,0,0,0,0,0
7.0,2011.0,7.0,0.012500000000000004,1,0,0,0,0,0
8.0,2000.0,1.0,-0.15555555555555556,0,0,0,0,0,1
4.0,1975.0,10.0,0.26666666666666666,0,0,1,0,0,0
337.0,2012.0,5.0,0.0,0,0,0,0,0,1
19.0,2011.0,7.0,-0.0015151515151515188,0,0,1,0,0,0
381.0,2012.0,3.0,0.009595959595959602,1,0,0,0,0,0
48.0,2012.0,4.0,0.0,0,0,0,0,0,1
2.0,1997.0,2.0,0.1366666666666667,0,0,0,0,0,1
562.0,2012.0,6.0,0.0,1,0,0,0,0,0
1857.0,2012.0,6.0,0.13916083916083916,0,0,0,0,0,1
9.0,2011.0,6.0,-0.03500000000000001,0,1,0,0,0,0
1.0,1954.0,11.0,0.15,1,0,0,0,0,0
4.0,1950.0,6.0,0.0,0,0,0,0,0,1
10.0,1953.0,1.0,0.0,0,0,0,0,0,1
9.0,1954.0,1.0,-0.40312499999999996,0,0,0,0,1,0
73.0,2011.0,8.0,0.05,0,0,1,0,0,0
140.0,2011.0,9.0,-0.1,1,0,0,0,0,0
9.0,1988.0,9.0,0.020000000000000007,0,0,0,0,0,1
8.0,1986.0,1.0,0.0,0,0,0,0,0,1
46.0,1986.0,12.0,-0.25,0,0,1,0,0,0
36.0,1987.0,7.0,0.39166666666666666,0,0,1,0,0,0
158.0,2009.0,9.0,0.0,0,0,1,0,0,0
34.0,2010.0,12.0,-0.10795454545454546,0,1,0,0,0,0
3.0,1994.0,6.0,0.0,0,0,1,0,0,0
55.0,2010.0,6.0,-0.09375,0,1,0,0,0,0
7.0,1964.0,9.0,0.0,0,0,0,0,0,1
3.0,2003.0,9.0,0.4333333333333333,0,0,0,0,0,1
30.0,1988.0,7.0,0.25,0,0,1,0,0,0
86.0,1990.0,3.0,-0.3545454545454545,0,0,1,0,0,0
4760.0,2012.0,6.0,0.2919642857142857,1,0,0,0,0,0
203.0,1997.0,11.0,0.7,0,0,0,0,0,1
39.0,2008.0,1.0,0.32666666666666666,0,0,0,0,0,1
0.0,1999.0,12.0,0.0,0,0,0,0,0,1
3.0,2006.0,5.0,-0.028571428571428574,0,0,0,0,0,1
89.0,1990.0,6.0,-0.2,0,0,1,0,0,0
297.0,1998.0,8.0,0.3666666666666667,0,0,0,0,0,1
155.0,2012.0,3.0,0.225,0,0,0,0,0,1
611.0,2012.0,5.0,0.08611111111111111,1,0,0,0,0,0
564.0,2012.0,4.0,0.1166666666666667,1,0,0,0,0,0
2.0,1969.0,11.0,-0.225,1,0,0,0,0,0
1297.0,2012.0,6.0,-0.016666666666666677,0,1,0,0,0,0
1.0,1961.0,5.0,-0.24431818181818182,0,0,0,0,0,1
8.0,1969.0,5.0,0.25,0,0,1,0,0,0
19.0,2011.0,9.0,0.275,1,0,0,0,0,0
63.0,2010.0,6.0,0.02388888888888887,0,0,1,0,0,0
1.0,1965.0,7.0,0.03425925925925926,0,0,0,0,0,1
4.0,1935.0,2.0,0.15000000000000002,0,0,0,0,0,1
130.0,2011.0,3.0,0.16,1,0,0,0,0,0
4.0,2007.0,3.0,0.32222222222222224,1,0,0,0,0,0
6.0,1937.0,8.0,0.1,0,0,0,0,0,1
2.0,1935.0,12.0,0.2027777777777778,0,0,0,0,0,1
4.0,2008.0,3.0,0.27305194805194805,0,0,0,0,0,1
35.0,2012.0,6.0,0.0,0,0,0,0,0,1
50.0,2009.0,12.0,0.06249999999999999,1,0,0,0,0,0
142.0,2008.0,1.0,0.10103305785123964,1,0,0,0,0,0
4.0,1983.0,8.0,0.03333333333333333,0,0,1,0,0,0
0.0,1993.0,10.0,0.3444444444444444,0,0,0,0,0,1
392.0,2012.0,6.0,-0.25,1,0,0,0,0,0
713.0,2012.0,6.0,0.16,1,0,0,0,0,0
371.0,2008.0,6.0,0.17666666666666667,0,0,0,0,0,1
216.0,2004.0,12.0,0.17642857142857143,0,0,0,0,0,1
4.0,1976.0,10.0,-0.019999999999999997,0,0,0,0,0,1
7.0,1990.0,1.0,-0.039166666666666704,0,1,0,0,0,0
135.0,2003.0,11.0,0.1826190476190476,0,0,0,0,0,1
128.0,2005.0,6.0,-0.0625,0,0,0,0,0,1
10.0,2007.0,8.0,-0.05625,0,0,0,0,0,1
8.0,1979.0,11.0,-0.2416666666666667,0,1,0,0,0,0
4811.0,2012.0,6.0,0.35,1,0,0,0,0,0
54.0,2012.0,4.0,-0.13333333333333333,1,0,0,0,0,0
95.0,1988.0,8.0,0.056666666666666664,0,0,0,0,0,1
1062.0,2012.0,6.0,0.41111111111111115,1,0,0,0,0,0
8.0,2011.0,10.0,0.07646103896103895,0,0,0,0,0,1
100.0,1992.0,3.0,0.13636363636363635,0,0,1,0,0,0
97.0,1991.0,7.0,0.10833333333333332,0,0,1,0,0,0
3.0,1958.0,8.0,-0.75,0,1,0,0,0,0
3.0,1956.0,7.0,0.2681818181818182,0,0,0,0,0,1
3.0,1990.0,8.0,0.30625,0,0,0,0,0,1
10.0,1985.0,1.0,-0.22142857142857145,0,1,0,0,0,0
1.0,1984.0,11.0,-0.07962962962962963,0,0,0,0,0,1
312.0,2012.0,5.0,0.35,0,0,0,0,0,1
14.0,2010.0,6.0,0.0,1,0,0,0,0,0
0.0,2012.0,4.0,0.11666666666666665,0,0,0,0,0,1
81.0,1992.0,7.0,0.3020833333333333,0,0,1,0,0,0
134.0,1993.0,3.0,0.06742424242424241,0,0,0,0,0,1
1.0,2008.0,9.0,0.0,0,0,0,0,0,1
22.0,2011.0,9.0,0.17500000000000002,1,0,0,0,0,0
118.0,2012.0,3.0,-0.20185185185185187,0,0,0,0,0,1
6734.0,2012.0,6.0,0.152,0,0,1,0,0,0
1.0,1982.0,11.0,-0.3,0,0,0,0,0,1
86.0,1993.0,7.0,-0.19375,0,0,1,0,0,0
5.0,1972.0,10.0,0.0,0,0,0,0,0,1
59.0,2005.0,8.0,0.0,0,1,0,0,0,0
13.0,2011.0,11.0,0.0,0,0,0,0,0,1
10.0,1967.0,2.0,0.0,0,0,1,0,0,0
8.0,1976.0,10.0,0.5,0,0,0,0,0,1
227.0,2009.0,1.0,-0.7333333333333334,0,1,0,0,0,0
19.0,1893.0,5.0,0.375,0,0,0,0,0,1
2731.0,2012.0,6.0,0.13636363636363635,1,0,0,0,0,0
411.0,2012.0,6.0,0.027777777777777776,0,0,0,0,1,0
3.0,1981.0,1.0,-0.26799999999999996,1,0,0,0,0,0
1.0,1929.0,12.0,0.1733418367346939,0,0,0,0,0,1
3.0,1967.0,9.0,-0.03412698412698414,1,0,0,0,0,0
206.0,2012.0,6.0,-0.375,0,0,0,0,0,1
10.0,1956.0,7.0,0.4625,0,0,0,0,0,1
2.0,1964.0,2.0,0.125,0,0,1,0,0,0
3.0,1967.0,12.0,0.18750000000000003,0,0,0,0,0,1
3.0,1975.0,9.0,0.2,0,0,0,0,0,1
2.0,2010.0,9.0,0.135,0,0,0,0,0,1
0.0,1929.0,1.0,-0.35714285714285715,0,0,0,0,0,1
784.0,2012.0,7.0,0.0,0,0,0,0,0,1
113.0,2002.0,2.0,0.0,0,0,0,0,0,1
2.0,2012.0,1.0,-0.08241758241758243,0,0,0,0,0,1
4.0,2013.0,1.0,-0.040000000000000015,0,1,0,0,0,0
1.0,2008.0,9.0,-0.1407142857142857,1,0,0,0,0,0
8.0,2006.0,11.0,0.254393262987013,0,0,0,0,0,1
11.0,2011.0,12.0,0.30000000000000004,1,0,0,0,0,0
3.0,2007.0,9.0,0.08269230769230769,0,0,0,0,0,1
0.0,1997.0,2.0,0.05,0,0,0,0,0,1
3.0,2011.0,2.0,0.07738095238095237,0,0,0,0,0,1
1.0,2012.0,1.0,0.1,0,0,0,0,0,1
73.0,1980.0,3.0,0.14761904761904762,1,0,0,0,0,0
9.0,2003.0,1.0,0.05,1,0,0,0,0,0
23.0,2009.0,9.0,0.23333333333333334,0,0,0,0,0,1
76.0,1987.0,8.0,0.1285714285714286,0,0,0,0,0,1
5.0,2009.0,9.0,-0.014285714285714296,1,0,0,0,0,0
5.0,2011.0,7.0,0.1134469696969697,0,0,0,0,0,1
4.0,1940.0,1.0,0.05,0,0,0,0,0,1
309.0,1997.0,11.0,-0.23333333333333336,0,0,0,0,0,1
3.0,2011.0,6.0,0.06727272727272726,1,0,0,0,0,0
3.0,2006.0,10.0,-0.19722222222222222,0,0,0,0,0,1
53.0,2012.0,6.0,0.0,1,0,0,0,0,0
18.0,1974.0,5.0,-0.07777777777777779,0,0,1,0,0,0
1.0,2003.0,1.0,0.2,1,0,0,0,0,0
45.0,2011.0,4.0,-0.18,1,0,0,0,0,0
27.0,2010.0,3.0,-0.0027272727272727336,0,0,0,0,0,1
5.0,2010.0,12.0,-0.00357142857142857,1,0,0,0,0,0
4.0,2008.0,1.0,0.053125,0,0,1,0,0,0
38.0,2012.0,1.0,0.125,0,0,0,0,0,1
899.0,2012.0,7.0,-0.1,1,0,0,0,0,0
8.0,2010.0,4.0,0.06000000000000002,1,0,0,0,0,0
4.0,1971.0,6.0,0.25,1,0,0,0,0,0
1.0,1995.0,1.0,0.325,0,0,0,0,0,1
0.0,1997.0,1.0,0.35,0,0,0,0,0,1
39.0,2011.0,11.0,-0.12121212121212122,1,0,0,0,0,0
94.0,2012.0,3.0,0.04269972451790634,1,0,0,0,0,0
1.0,1979.0,11.0,-0.16666666666666666,0,0,0,0,0,1
26.0,2010.0,11.0,0.013888888888888888,0,1,0,0,0,0
1.0,1975.0,7.0,-0.006249999999999992,0,0,0,0,0,1
2.0,1993.0,9.0,0.26145833333333335,1,0,0,0,0,0
46.0,2009.0,11.0,0.31,0,0,0,0,0,1
11.0,1971.0,3.0,0.70625,0,0,0,0,0,1
2.0,2008.0,7.0,0.5,0,0,0,0,0,1
433.0,2011.0,9.0,-0.4666666666666666,0,0,0,0,0,1
1.0,1934.0,10.0,-0.32,0,0,0,0,0,1
2.0,2006.0,4.0,0.016666666666666666,0,0,0,0,0,1
102.0,1994.0,3.0,0.34583333333333327,0,0,1,0,0,0
30.0,2009.0,10.0,0.1875,0,0,0,1,0,0
6.0,2009.0,3.0,0.10984848484848483,1,0,0,0,0,0
86.0,1994.0,7.0,0.2076388888888889,0,0,1,0,0,0
118.0,1995.0,3.0,-0.26,0,0,1,0,0,0
0.0,1947.0,3.0,-0.11250000000000002,0,0,0,0,0,1
2.0,1976.0,9.0,0.06818181818181818,0,0,0,0,0,1
48.0,2008.0,1.0,-0.12045454545454545,0,1,0,0,0,0
61.0,2011.0,10.0,0.1,0,0,0,0,0,1
9.0,2010.0,9.0,0.12499999999999999,1,0,0,0,0,0
73.0,2012.0,3.0,0.125,0,0,0,0,0,1
7.0,1938.0,9.0,-0.027777777777777776,0,0,0,0,0,1
2.0,1937.0,4.0,-0.13888888888888887,0,0,0,0,0,1
40.0,2011.0,3.0,0.0,0,0,0,0,0,1
2.0,1987.0,12.0,0.11041666666666666,0,0,0,0,0,1
42.0,1999.0,12.0,-0.05,0,0,0,0,1,0
10.0,1964.0,11.0,0.4840909090909091,1,0,0,0,0,0
10.0,2009.0,8.0,0.0,0,0,0,0,0,1
135.0,1989.0,1.0,0.04,0,0,0,0,0,1
389.0,2000.0,11.0,0.07738095238095237,0,0,0,0,0,1
546.0,2012.0,7.0,0.13749999999999998,1,0,0,0,0,0
2540.0,2012.0,8.0,0.34166666666666673,0,0,1,0,0,0
9.0,2009.0,10.0,0.11212121212121211,1,0,0,0,0,0
16.0,2011.0,9.0,0.05,0,1,0,0,0,0
16.0,2011.0,1.0,0.010714285714285707,0,0,0,0,0,1
44.0,2011.0,10.0,0.018749999999999996,0,1,0,0,0,0
39.0,1994.0,1.0,0.26875000000000004,0,0,1,0,0,0
6.0,2002.0,7.0,0.05,0,0,0,0,0,1
28.0,2004.0,10.0,-0.15,0,1,0,0,0,0
142.0,2012.0,6.0,-0.006818181818181834,1,0,0,0,0,0
2.0,2011.0,2.0,-0.06388888888888891,0,0,0,0,0,1
37.0,2009.0,1.0,-0.05,0,0,1,0,0,0
167.0,2011.0,1.0,0.052000000000000005,1,0,0,0,0,0
3.0,1971.0,1.0,0.08333333333333333,0,0,0,0,0,1
102.0,1995.0,7.0,0.03409090909090906,0,0,1,0,0,0
71.0,1990.0,10.0,0.1875,0,0,1,0,0,0
3.0,2011.0,8.0,0.164469696969697,1,0,0,0,0,0
13.0,1997.0,2.0,0.43333333333333335,0,1,0,0,0,0
165.0,2006.0,6.0,0.6166666666666667,1,0,0,0,0,0
51.0,1993.0,12.0,0.3125,1,0,0,0,0,0
4.0,2008.0,3.0,0.021428571428571432,0,0,0,0,0,1
5.0,2004.0,3.0,0.16666666666666666,0,0,0,0,0,1
25.0,2010.0,2.0,0.10638528138528137,0,0,1,0,0,0
42.0,2011.0,11.0,-0.20833333333333334,0,0,1,0,0,0
36.0,2009.0,11.0,0.1715909090909091,0,0,0,1,0,0
81.0,1993.0,2.0,0.15,0,0,1,0,0,0
55.0,1997.0,3.0,0.11801587301587299,0,0,0,0,1,0
24.0,1896.0,4.0,0.022222222222222213,0,0,0,0,0,1
86.0,2011.0,2.0,0.15643939393939393,0,0,0,0,0,1
4.0,1946.0,12.0,-0.15555555555555559,0,0,1,0,0,0
22.0,2012.0,5.0,0.09999999999999998,0,0,1,0,0,0
39.0,2012.0,8.0,0.049999999999999996,0,0,1,0,0,0
13.0,2007.0,3.0,0.2833333333333333,0,1,0,0,0,0
3.0,1992.0,1.0,-0.26,0,1,0,0,0,0
21.0,2009.0,9.0,-0.375,0,0,0,0,0,1
21.0,1935.0,1.0,0.16666666666666669,0,0,0,0,0,1
51.0,2007.0,6.0,0.0,1,0,0,0,0,0
3.0,1976.0,1.0,0.26666666666666666,0,0,0,0,0,1
2.0,2012.0,6.0,0.15,0,0,0,0,0,1
1.0,1979.0,11.0,0.2,0,1,0,0,0,0
39.0,2012.0,5.0,-0.16666666666666666,0,0,1,0,0,0
73.0,2011.0,6.0,0.8,1,0,0,0,0,0
187.0,2008.0,8.0,0.25,0,0,0,0,0,1
6.0,2011.0,9.0,0.00803571428571428,1,0,0,0,0,0
7718.0,2012.0,10.0,-0.003787878787878788,0,0,1,0,0,0
2.0,1979.0,10.0,0.2457070707070707,0,0,0,0,0,1
10.0,1963.0,10.0,0.07666666666666666,0,0,0,0,0,1
0.0,1963.0,10.0,0.15000000000000002,0,0,0,0,0,1
62.0,2003.0,6.0,0.0,1,0,0,0,0,0
19.0,2008.0,9.0,0.11111111111111112,1,0,0,0,0,0
16.0,1996.0,11.0,-0.1455988455988456,0,0,1,0,0,0
594.0,2012.0,8.0,0.275,1,0,0,0,0,0
1.0,2012.0,3.0,0.0,0,0,0,0,0,1
75.0,2012.0,3.0,-0.16,0,0,1,0,0,0
287.0,2012.0,8.0,0.2,1,0,0,0,0,0
18.0,2008.0,12.0,0.030341880341880338,0,0,1,0,0,0
7.0,1956.0,1.0,-0.2,0,0,0,1,0,0
8.0,1998.0,11.0,-0.05,0,0,1,0,0,0
7.0,2002.0,1.0,-0.15555555555555559,0,0,1,0,0,0
75.0,2012.0,7.0,0.13333333333333333,0,0,0,0,0,1
8.0,2011.0,6.0,0.15,0,0,0,0,0,1
14.0,2005.0,11.0,0.075,0,0,1,0,0,0
1.0,1943.0,12.0,-0.03125,0,0,0,0,0,1
10.0,2010.0,3.0,-0.20555555555555557,0,0,0,0,0,1
57.0,2008.0,2.0,0.08928571428571429,0,0,1,0,0,0
0.0,1951.0,12.0,-1.0,0,0,0,1,0,0
9.0,2010.0,10.0,0.18273809523809523,0,0,0,0,0,1
27.0,2010.0,2.0,-0.008333333333333338,0,0,0,0,0,1
17.0,2011.0,10.0,-0.020512820512820516,0,1,0,0,0,0
7.0,2006.0,4.0,0.034722222222222224,0,0,0,0,0,1
37.0,2010.0,8.0,-0.23555555555555557,0,1,0,0,0,0
6.0,1947.0,9.0,0.18055555555555555,0,0,0,0,0,1
8.0,1968.0,11.0,0.0,0,0,0,0,0,1
1.0,1999.0,1.0,0.006875000000000041,0,1,0,0,0,0
8.0,1958.0,4.0,0.0,0,0,0,0,0,1
2.0,1965.0,11.0,-0.025000000000000012,0,0,0,0,0,1
2.0,1957.0,10.0,-0.1666666666666667,0,0,0,0,0,1
31.0,2011.0,10.0,0.01875000000000003,1,0,0,0,0,0
19.0,1973.0,3.0,0.05,1,0,0,0,0,0
6.0,1973.0,1.0,0.29,0,0,1,0,0,0
5.0,2011.0,2.0,0.3452777777777778,0,0,1,0,0,0
35.0,2012.0,2.0,0.24666666666666665,0,0,0,0,0,1
4.0,1982.0,2.0,-0.0842857142857143,0,0,0,0,1,0
5.0,1970.0,9.0,0.0,0,0,0,0,0,1
24.0,2011.0,8.0,0.10625,0,0,0,0,0,1
1.0,2012.0,6.0,0.36875,0,0,0,0,0,1
35.0,2011.0,1.0,0.0,0,0,0,0,0,1
4.0,1962.0,1.0,0.0,1,0,0,0,0,0
0.0,1994.0,4.0,0.4055555555555556,0,0,0,0,0,1
9.0,1973.0,4.0,-0.022222222222222227,0,0,1,0,0,0
808.0,2012.0,8.0,0.03579545454545453,1,0,0,0,0,0
229.0,2012.0,8.0,-0.15,1,0,0,0,0,0
5.0,2009.0,5.0,0.29500000000000004,0,0,0,0,0,1
1.0,1977.0,1.0,0.025,0,1,0,0,0,0
3.0,1944.0,12.0,0.009999999999999986,0,0,0,0,0,1
2.0,1943.0,12.0,0.19019607843137262,0,0,0,0,0,1
3.0,2003.0,1.0,0.1142857142857143,0,0,1,0,0,0
8.0,2011.0,8.0,0.17500000000000002,1,0,0,0,0,0
0.0,2009.0,11.0,0.0,1,0,0,0,0,0
68.0,2011.0,8.0,0.1,0,0,1,0,0,0
47.0,2011.0,10.0,-0.3333333333333333,0,0,0,0,0,1
29.0,2012.0,8.0,0.22262987012987012,1,0,0,0,0,0
164.0,2012.0,8.0,0.16423076923076924,1,0,0,0,0,0
0.0,1970.0,11.0,0.0,0,0,0,0,0,1
22.0,2012.0,8.0,0.14162504162504164,0,0,0,0,0,1
19.0,2001.0,7.0,0.23787878787878788,0,0,0,0,0,1
225.0,2012.0,8.0,0.0,1,0,0,0,0,0
17.0,2008.0,7.0,-0.0708333333333333,0,0,0,0,0,1
86.0,2012.0,8.0,-0.25,0,0,0,0,0,1
15.0,2011.0,9.0,0.35,1,0,0,0,0,0
8.0,1976.0,11.0,0.04598765432098765,0,0,0,0,0,1
265.0,2002.0,2.0,0.47121212121212125,0,0,0,0,1,0
30.0,2011.0,9.0,-0.031666666666666655,0,0,0,0,0,1
6.0,1988.0,11.0,-0.23000000000000004,0,1,0,0,0,0
31.0,2011.0,10.0,-0.010101010101010102,0,0,0,0,0,1
21.0,1969.0,1.0,0.12083333333333333,0,0,0,0,0,1
36.0,2012.0,4.0,0.22159090909090912,0,0,0,1,0,0
848.0,2012.0,8.0,-0.6,0,0,1,0,0,0
